"Id","IsDeleted","CreatedDate","Active_Color__c","Dat_Initial_Assessment__c","Date_assigned_to_staff__c","Date_Turned_Purple__c","Date_Resume_Completed__c","Confirmed_Hired_Date__c","Date_turned_grey__c","Date_turned_green__c","Date_Turned_Blue__c","Attended_Day_1__c","Attended_Day_2__c","Compass_Participant__c","Career_Counseling__c","Date_Attended_HHUSA_Workshop__c","Career_Day_Participant__c","Created_LinkedIn_account__c","Service_Rank__c","HHUSA_Workshop_Participant__c","New_Date_Turned_green__c","New_Date_Turned_Blue__c","Days_To_Get_Hired","Assessment_Date","Assigned_Date","Assessment_Time_inDAYS","Resume_Date","Resume_Time_inDAYS"
0035000002HXJ1UAAX,0,24FEB15:15:45:00,Blue,03DEC15:00:00:00,03NOV15:00:00:00,13MAR15:00:00:00,13MAR15:00:00:00,08OCT15:00:00:00,,,18SEP15:00:00:00,0,0,0,,,0,1,E-5,0,,20349,,20425,20395,30,20160,-265
0035000002HXKNMAA5,0,24FEB15:16:17:00,Blue,24FEB15:00:00:00,24FEB15:00:00:00,03FEB15:00:00:00,25FEB15:00:00:00,12SEP15:00:00:00,,17JUL15:00:00:00,12SEP15:00:00:00,1,1,0,,24FEB15:00:00:00,0,1,E-8,1,20286,20343,57,20143,20143,0,20144,1
0035000002HXKNPAA5,0,24FEB15:16:17:00,Blue,24FEB15:00:00:00,24FEB15:00:00:00,27FEB15:00:00:00,27FEB15:00:00:00,07JUL15:00:00:00,,13JUL15:00:00:00,17JUL15:00:00:00,1,1,0,,24FEB15:00:00:00,0,0,E-4,1,20282,20286,4,20143,20143,0,20146,3
0035000002HXKNQAA5,0,24FEB15:16:17:00,Blue,24FEB15:00:00:00,24FEB15:00:00:00,03FEB15:00:00:00,25FEB15:00:00:00,06APR15:00:00:00,,25FEB15:00:00:00,06MAY15:00:00:00,1,1,0,,24FEB15:00:00:00,0,1,E-6,1,20144,20214,70,20143,20143,0,20144,1
0035000002HXKNSAA5,0,24FEB15:16:17:00,Blue,24FEB15:00:00:00,24FEB15:00:00:00,,27FEB15:00:00:00,03NOV15:00:00:00,,27FEB15:00:00:00,29MAY15:00:00:00,1,0,0,,24FEB15:00:00:00,0,0,E-4,1,20146,20237,91,20143,20143,0,20146,3
0035000002HXKNUAA5,0,24FEB15:16:17:00,Blue,24FEB15:00:00:00,24FEB15:00:00:00,27FEB15:00:00:00,27FEB15:00:00:00,22DEC15:00:00:00,,20APR15:00:00:00,22DEC15:00:00:00,1,0,0,,24FEB15:00:00:00,0,0,E-5,1,20198,20444,246,20143,20143,0,20146,3
0035000002HXMSDAA5,0,24FEB15:18:00:00,Blue,25FEB15:00:00:00,24FEB15:00:00:00,26FEB15:00:00:00,25FEB15:00:00:00,26AUG15:00:00:00,,,26AUG15:00:00:00,1,1,0,,24FEB15:00:00:00,0,1,E-5,1,,20326,,20144,20143,1,20144,0
0035000002HXMSFAA5,0,24FEB15:18:00:00,Blue,24FEB15:00:00:00,24FEB15:00:00:00,,24FEB15:00:00:00,31AUG15:00:00:00,,24FEB15:00:00:00,31AUG15:00:00:00,1,1,0,,24FEB15:00:00:00,0,1,E-7,1,20143,20331,188,20143,20143,0,20143,0
0035000002HXMSHAA5,0,24FEB15:18:00:00,Blue,26FEB15:00:00:00,24FEB15:00:00:00,26FEB15:00:00:00,25FEB15:00:00:00,12OCT15:00:00:00,,,12OCT15:00:00:00,1,1,0,,24FEB15:00:00:00,0,1,E-7,1,,20373,,20145,20143,2,20144,-1
0035000002HXMSJAA5,0,24FEB15:18:00:00,Blue,24FEB15:00:00:00,24FEB15:00:00:00,,24FEB15:00:00:00,23JUL15:00:00:00,,25FEB15:00:00:00,23JUL15:00:00:00,1,1,0,,24FEB15:00:00:00,1,1,O-3,1,20144,20292,148,20143,20143,0,20143,0
0035000002HXWfeAAH,0,25FEB15:03:39:00,Blue,03MAR15:00:00:00,03FEB15:00:00:00,03APR15:00:00:00,03APR15:00:00:00,16SEP15:00:00:00,,,16SEP15:00:00:00,0,0,0,,,0,1,E-4,0,,20347,,20150,20122,28,20181,31
0035000002HXaXlAAL,0,25FEB15:12:38:00,Blue,03MAR15:00:00:00,03FEB15:00:00:00,07FEB15:00:00:00,03APR15:00:00:00,10JAN15:00:00:00,,03APR15:00:00:00,11OCT15:00:00:00,0,0,0,,,0,0,E-6,0,20181,20372,191,20150,20122,28,20181,31
0035000002HXbUBAA1,0,25FEB15:14:05:00,Blue,03JUN15:00:00:00,03SEP15:00:00:00,,03NOV15:00:00:00,22JUN15:00:00:00,,03NOV15:00:00:00,22JUN15:00:00:00,0,0,0,,,0,1,E-4,0,20395,20261,-134,20242,20334,-92,20395,153
0035000002HXbmQAAT,0,25FEB15:14:21:00,Blue,24FEB15:00:00:00,24FEB15:00:00:00,03FEB15:00:00:00,03FEB15:00:00:00,10AUG15:00:00:00,,06MAY15:00:00:00,10AUG15:00:00:00,0,0,0,,24FEB15:00:00:00,0,1,E-6,1,20214,20310,96,20143,20143,0,20122,-21
0035000002HXcZIAA1,0,25FEB15:15:04:00,Blue,24FEB15:00:00:00,24FEB15:00:00:00,,24FEB15:00:00:00,06OCT15:00:00:00,,,06OCT15:00:00:00,1,1,0,,24FEB15:00:00:00,0,1,E-6,1,,20367,,20143,20143,0,20143,0
0035000002HXdfHAAT,0,25FEB15:15:57:00,Blue,24FEB15:00:00:00,25FEB15:00:00:00,25FEB15:00:00:00,24FEB15:00:00:00,17MAR15:00:00:00,,,04JUL15:00:00:00,1,1,0,,24FEB15:00:00:00,0,1,E-5,1,,20273,,20143,20144,-1,20143,0
0035000002HXeHSAA1,0,25FEB15:16:24:00,Blue,03JUN15:00:00:00,03FEB15:00:00:00,13MAR15:00:00:00,13MAR15:00:00:00,18NOV15:00:00:00,13NOV15:00:00:00,18SEP15:00:00:00,18NOV15:00:00:00,0,0,0,,,0,0,E-6,0,20349,20410,61,20242,20122,120,20160,-82
0035000002HXgEMAA1,0,25FEB15:17:41:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,03MAY15:00:00:00,28AUG15:00:00:00,,03MAY15:00:00:00,28AUG15:00:00:00,0,0,0,,,0,0,E-7,0,20211,20328,117,20122,20122,0,20211,89
0035000002HXpLcAAL,0,26FEB15:04:27:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,03APR15:00:00:00,22APR15:00:00:00,,03APR15:00:00:00,22APR15:00:00:00,0,0,0,,,0,1,E-6,0,20181,20200,19,20122,20122,0,20181,59
0035000002HXrVJAA1,0,26FEB15:15:12:00,Blue,06SEP15:00:00:00,06AUG15:00:00:00,,26JUN15:00:00:00,10MAY15:00:00:00,,26JUN15:00:00:00,16OCT15:00:00:00,0,0,0,,,0,1,E-6,0,20265,20377,112,20337,20306,31,20265,-72
0035000002HXyhNAAT,0,26FEB15:22:38:00,Blue,24FEB15:00:00:00,24FEB15:00:00:00,,03JUN15:00:00:00,29JUL15:00:00:00,,03JUN15:00:00:00,08MAY15:00:00:00,0,0,0,,,0,0,Spo,0,20242,20216,-26,20143,20143,0,20242,99
0035000002HXzhYAAT,0,26FEB15:23:46:00,Blue,03NOV15:00:00:00,03FEB15:00:00:00,,09AUG15:00:00:00,09AUG15:00:00:00,,13MAR15:00:00:00,09AUG15:00:00:00,0,0,0,,,0,1,O-5,0,20160,20309,149,20395,20122,273,20309,-86
0035000002HY0umAAD,0,27FEB15:04:22:00,Blue,06SEP15:00:00:00,06AUG15:00:00:00,,06OCT15:00:00:00,09OCT15:00:00:00,,06OCT15:00:00:00,09OCT15:00:00:00,0,0,0,,,0,0,E-7,0,20367,20370,3,20337,20306,31,20367,30
0035000002HY1gtAAD,0,27FEB15:09:00:00,Blue,03SEP15:00:00:00,03FEB15:00:00:00,03SEP15:00:00:00,03SEP15:00:00:00,21DEC15:00:00:00,,19NOV15:00:00:00,21DEC15:00:00:00,0,0,0,,,0,0,E-5,0,20411,20443,32,20334,20122,212,20334,0
0035000002HY3srAAD,0,27FEB15:15:15:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,03MAR15:00:00:00,13APR15:00:00:00,,03MAR15:00:00:00,17APR15:00:00:00,0,0,0,,,0,0,E-5,0,20150,20195,45,20122,20122,0,20150,28
0035000002HYCY7AAP,0,27FEB15:23:11:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,13MAR15:00:00:00,23MAR15:00:00:00,,13MAR15:00:00:00,18MAY15:00:00:00,0,0,0,,,0,0,E-5,0,20160,20226,66,20122,20122,0,20160,38
0035000002HYDthAAH,0,28FEB15:03:24:00,Blue,03APR15:00:00:00,03FEB15:00:00:00,,03MAY15:00:00:00,15SEP15:00:00:00,,03MAY15:00:00:00,30NOV15:00:00:00,0,0,0,,,0,1,O-4,0,20211,20422,211,20181,20122,59,20211,30
0035000002HYE08AAH,0,28FEB15:04:19:00,Blue,03APR15:00:00:00,03FEB15:00:00:00,,03JUN15:00:00:00,07AUG15:00:00:00,,03JUN15:00:00:00,07AUG15:00:00:00,0,0,0,,,0,1,O-2,0,20242,20307,65,20181,20122,59,20242,61
0035000002HYEgnAAH,0,28FEB15:12:10:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,03MAY15:00:00:00,05APR15:00:00:00,,03MAY15:00:00:00,06FEB15:00:00:00,0,0,0,,,0,1,O-5,0,20211,20125,-86,20122,20122,0,20211,89
0035000002HYFhYAAX,0,28FEB15:17:21:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,13MAR15:00:00:00,09APR15:00:00:00,,13MAR15:00:00:00,09APR15:00:00:00,0,0,0,,,0,0,E-6,0,20160,20187,27,20122,20122,0,20160,38
0035000002HYGV9AAP,0,28FEB15:20:04:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,03APR15:00:00:00,15MAY15:00:00:00,,03APR15:00:00:00,15MAY15:00:00:00,0,0,0,,,0,0,E-4,0,20181,20223,42,20122,20122,0,20181,59
0035000002HYGjQAAX,0,28FEB15:20:50:00,Blue,03APR15:00:00:00,03FEB15:00:00:00,,05JUN15:00:00:00,13AUG15:00:00:00,,05JUN15:00:00:00,13AUG15:00:00:00,0,0,0,,,0,0,E-5,0,20244,20313,69,20181,20122,59,20244,63
0035000002HYIUgAAP,0,03JAN15:14:26:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,05JAN15:00:00:00,03FEB15:00:00:00,23NOV15:00:00:00,,20NOV15:00:00:00,14DEC15:00:00:00,0,0,0,,,0,0,E-4,0,20412,20436,24,20122,20122,0,20122,0
0035000002HYIdDAAX,0,03JAN15:18:17:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,03DEC15:00:00:00,05FEB15:00:00:00,,03DEC15:00:00:00,14MAY15:00:00:00,0,0,0,,,0,1,E-7,0,20425,20222,-203,20122,20122,0,20425,303
0035000002HYIs0AAH,0,03JAN15:21:44:00,Blue,03MAR15:00:00:00,03FEB15:00:00:00,,03MAY15:00:00:00,24JUN15:00:00:00,,03MAY15:00:00:00,18JUN15:00:00:00,0,0,0,,,0,0,E-5,0,20211,20257,46,20150,20122,28,20211,61
0035000002HYJ68AAH,0,03FEB15:00:42:00,Blue,03MAY15:00:00:00,03FEB15:00:00:00,,03SEP15:00:00:00,11DEC15:00:00:00,,03SEP15:00:00:00,11DEC15:00:00:00,0,0,0,,,0,0,E-5,0,20334,20433,99,20211,20122,89,20334,123
0035000002HYJFwAAP,0,03FEB15:02:27:00,Blue,03NOV15:00:00:00,03FEB15:00:00:00,,17MAR15:00:00:00,22OCT15:00:00:00,,17MAR15:00:00:00,22OCT15:00:00:00,0,0,0,,,0,1,E-6,0,20164,20383,219,20395,20122,273,20164,-231
0035000002HYJMsAAP,0,03FEB15:03:27:00,Blue,03APR15:00:00:00,03FEB15:00:00:00,,03MAY15:00:00:00,18MAY15:00:00:00,,03MAY15:00:00:00,18MAY15:00:00:00,0,0,0,,,0,1,E-9,0,20211,20226,15,20181,20122,59,20211,30
0035000002HYJNlAAP,0,03FEB15:03:39:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,03FEB15:00:00:00,18MAY15:00:00:00,,03SEP15:00:00:00,31JUL15:00:00:00,0,0,0,,,0,1,E-3,0,20334,20300,-34,20122,20122,0,20122,0
0035000002HYJYjAAP,0,03FEB15:05:23:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,03MAR15:00:00:00,23APR15:00:00:00,,03MAR15:00:00:00,23APR15:00:00:00,0,0,0,,,0,1,E-4,0,20150,20201,51,20122,20122,0,20150,28
0035000002HYJiCAAX,0,03FEB15:07:14:00,Blue,03APR15:00:00:00,03FEB15:00:00:00,,03JUN15:00:00:00,05JUN15:00:00:00,,03JUN15:00:00:00,05JUN15:00:00:00,0,0,0,,,0,1,E-4,0,20242,20244,2,20181,20122,59,20242,61
0035000002HYKHfAAP,0,03FEB15:12:41:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,03MAR15:00:00:00,06OCT15:00:00:00,,03MAR15:00:00:00,06OCT15:00:00:00,0,0,0,,,0,1,E-5,0,20150,20367,217,20122,20122,0,20150,28
0035000002HYN7rAAH,0,03FEB15:16:34:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,03SEP15:00:00:00,13JUL15:00:00:00,,03MAR15:00:00:00,13JUL15:00:00:00,0,0,0,,,0,0,E-6,0,20150,20282,132,20122,20122,0,20334,212
0035000002HYNXQAA5,0,03FEB15:16:55:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,19MAR15:00:00:00,19MAR15:00:00:00,30NOV15:00:00:00,,19MAR15:00:00:00,30NOV15:00:00:00,0,0,0,,,0,0,E-4,0,20166,20422,256,20122,20122,0,20166,44
0035000002HYO6qAAH,0,03FEB15:17:20:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,16APR15:00:00:00,03JUN15:00:00:00,10JAN15:00:00:00,,03JUN15:00:00:00,20NOV15:00:00:00,0,0,0,,,0,0,E-5,0,20242,20412,170,20122,20122,0,20242,120
0035000002HYOs6AAH,0,03FEB15:17:53:00,Blue,03FEB15:00:00:00,03FEB15:00:00:00,,03JUN15:00:00:00,25JUN15:00:00:00,,03JUN15:00:00:00,07JAN15:00:00:00,0,0,0,,,0,0,E-4,0,20242,20095,-147,20122,20122,0,20242,120
0035000002HYPdMAAX,0,03FEB15:18:15:00,Blue,03MAR15:00:00:00,03FEB15:00:00:00,,13MAR15:00:00:00,16NOV15:00:00:00,,13MAR15:00:00:00,19NOV15:00:00:00,0,0,0,,,0,0,E-4,0,20160,20411,251,20150,20122,28,20160,10
0035000002HYQThAAP,0,03FEB15:18:42:00,Blue,30MAR15:00:00:00,03MAR15:00:00:00,,04JAN15:00:00:00,28SEP15:00:00:00,,31MAR15:00:00:00,28SEP15:00:00:00,0,0,0,,,0,1,E-6,0,20178,20359,181,20177,20150,27,20092,-85
0035000002HYQg7AAH,0,03FEB15:18:52:00,Blue,03MAR15:00:00:00,03MAR15:00:00:00,,03OCT15:00:00:00,23JUL15:00:00:00,,03OCT15:00:00:00,30JUL15:00:00:00,0,0,0,,,0,0,E-4,0,20364,20299,-65,20150,20150,0,20364,214
0035000002HYUIUAA5,0,03FEB15:21:11:00,Blue,03MAY15:00:00:00,03MAR15:00:00:00,,03MAY15:00:00:00,19JUN15:00:00:00,,03MAY15:00:00:00,19JUN15:00:00:00,0,0,0,,,0,1,O-4,0,20211,20258,47,20211,20150,61,20211,0
0035000002HYUXZAA5,0,03FEB15:21:22:00,Blue,03MAR15:00:00:00,03MAR15:00:00:00,24APR15:00:00:00,03SEP15:00:00:00,20APR15:00:00:00,,05APR15:00:00:00,05NOV15:00:00:00,0,0,0,,,0,0,E-4,0,20183,20397,214,20150,20150,0,20334,184
0035000002HYXYEAA5,0,03MAR15:00:43:00,Blue,03MAR15:00:00:00,03MAR15:00:00:00,,03NOV15:00:00:00,16MAR15:00:00:00,,03NOV15:00:00:00,23MAR15:00:00:00,0,0,0,,,0,0,E-6,0,20395,20170,-225,20150,20150,0,20395,245
0035000002HYXzlAAH,0,03MAR15:02:22:00,Blue,03MAR15:00:00:00,03MAR15:00:00:00,13MAR15:00:00:00,13MAR15:00:00:00,18MAY15:00:00:00,,,18MAY15:00:00:00,0,0,0,,,0,0,O-4,0,,20226,,20150,20150,0,20160,10
0035000002HYYRFAA5,0,03MAR15:06:43:00,Blue,03MAR15:00:00:00,03MAR15:00:00:00,03APR15:00:00:00,15MAY15:00:00:00,07JUN15:00:00:00,,03APR15:00:00:00,07JUN15:00:00:00,0,0,0,,,0,0,O-4,0,20181,20246,65,20150,20150,0,20223,73
0035000002HYYTzAAP,0,03MAR15:07:09:00,Blue,03SEP15:00:00:00,03MAR15:00:00:00,,18MAR15:00:00:00,22JUL15:00:00:00,,18MAR15:00:00:00,29JUL15:00:00:00,0,0,0,,,0,0,E-7,0,20165,20298,133,20334,20150,184,20165,-169
0035000002HYYvaAAH,0,03MAR15:11:51:00,Blue,03MAR15:00:00:00,03MAR15:00:00:00,,03JUN15:00:00:00,06JAN15:00:00:00,,03JUN15:00:00:00,22SEP15:00:00:00,0,0,0,,,0,0,E-4,0,20242,20353,111,20150,20150,0,20242,92
0035000002HYaq5AAD,0,03MAR15:15:29:00,Blue,03MAR15:00:00:00,03MAR15:00:00:00,03MAR15:00:00:00,03MAR15:00:00:00,18DEC15:00:00:00,,,18DEC15:00:00:00,1,1,0,,03MAR15:00:00:00,0,1,E-5,1,,20440,,20150,20150,0,20150,0
0035000002HYgadAAD,0,03MAR15:20:10:00,Blue,19MAR15:00:00:00,18MAR15:00:00:00,,23MAR15:00:00:00,10SEP15:00:00:00,,20MAR15:00:00:00,10SEP15:00:00:00,0,0,0,,,0,1,E-5,0,20167,20341,174,20166,20165,1,20170,4
0035000002HYggSAAT,0,03MAR15:20:15:00,Blue,03MAR15:00:00:00,03MAR15:00:00:00,03MAY15:00:00:00,03MAY15:00:00:00,14AUG15:00:00:00,,,14AUG15:00:00:00,1,1,0,,03MAR15:00:00:00,0,0,E-6,1,,20314,,20150,20150,0,20211,61
0035000002HYggVAAT,0,03MAR15:20:15:00,Blue,03FEB15:00:00:00,03MAR15:00:00:00,,03NOV15:00:00:00,17DEC15:00:00:00,,03NOV15:00:00:00,17DEC15:00:00:00,0,0,0,,03MAR15:00:00:00,0,0,Spo,1,20395,20439,44,20122,20150,-28,20395,273
0035000002HYggWAAT,0,03MAR15:20:15:00,Blue,03MAY15:00:00:00,03MAR15:00:00:00,,03MAY15:00:00:00,16DEC15:00:00:00,,19OCT15:00:00:00,16DEC15:00:00:00,1,1,0,,03MAR15:00:00:00,0,0,E-7,1,20380,20438,58,20211,20150,61,20211,0
0035000002HYggcAAD,0,03MAR15:20:15:00,Blue,03MAY15:00:00:00,03MAR15:00:00:00,03MAY15:00:00:00,03MAY15:00:00:00,16OCT15:00:00:00,,17MAR15:00:00:00,16OCT15:00:00:00,0,0,0,,03MAR15:00:00:00,0,0,,1,20164,20377,213,20211,20150,61,20211,0
0035000002HYhI4AAL,0,03MAR15:20:48:00,Blue,18MAR15:00:00:00,18MAR15:00:00:00,07AUG15:00:00:00,18MAR15:00:00:00,09NOV15:00:00:00,,18MAR15:00:00:00,09NOV15:00:00:00,0,0,0,,,0,1,E-5,0,20165,20401,236,20165,20165,0,20165,0
0035000002HYiDYAA1,0,03MAR15:21:41:00,Blue,03DEC15:00:00:00,03NOV15:00:00:00,,17MAR15:00:00:00,10JUL15:00:00:00,,17MAR15:00:00:00,10JUL15:00:00:00,0,0,0,,,0,0,E-6,0,20164,20279,115,20425,20395,30,20164,-261
0035000002HYjEXAA1,0,03MAR15:22:53:00,Blue,03MAR15:00:00:00,03MAR15:00:00:00,,19MAR15:00:00:00,04AUG15:00:00:00,,19MAR15:00:00:00,04AUG15:00:00:00,0,0,0,,,0,0,Spo,0,20166,20304,138,20150,20150,0,20166,16
0035000002HYk8eAAD,0,03APR15:00:02:00,Blue,03NOV15:00:00:00,03NOV15:00:00:00,,04SEP15:00:00:00,06JAN15:00:00:00,,04SEP15:00:00:00,30JUN15:00:00:00,0,0,0,,,0,1,E-3,0,20335,20269,-66,20395,20395,0,20335,-60
0035000002HYoYGAA1,0,03APR15:16:07:00,Blue,03SEP15:00:00:00,03SEP15:00:00:00,,03DEC15:00:00:00,29APR15:00:00:00,,03DEC15:00:00:00,05NOV15:00:00:00,0,0,0,,,0,1,E-4,0,20425,20397,-28,20334,20334,0,20425,91
0035000002HYosLAAT,0,03APR15:16:25:00,Blue,13MAR15:00:00:00,03NOV15:00:00:00,,13MAR15:00:00:00,16JUL15:00:00:00,,13MAR15:00:00:00,16JUL15:00:00:00,0,0,0,,,0,0,E-2,0,20160,20285,125,20160,20395,-235,20160,0
0035000002HYpZbAAL,0,03APR15:17:03:00,Blue,03APR15:00:00:00,03APR15:00:00:00,,03APR15:00:00:00,24AUG15:00:00:00,,03APR15:00:00:00,26AUG15:00:00:00,0,0,0,,,0,1,E-6,0,20181,20326,145,20181,20181,0,20181,0
0035000002HYqFJAA1,0,03APR15:17:39:00,Blue,03NOV15:00:00:00,03NOV15:00:00:00,,03DEC15:00:00:00,30APR15:00:00:00,,03DEC15:00:00:00,05DEC15:00:00:00,0,0,0,,,0,1,E-4,0,20425,20427,2,20395,20395,0,20425,30
0035000002HYqjhAAD,0,03APR15:18:09:00,Blue,03SEP15:00:00:00,03SEP15:00:00:00,03OCT15:00:00:00,03OCT15:00:00:00,29JUN15:00:00:00,,03DEC15:00:00:00,29JUN15:00:00:00,0,0,0,,,0,0,E-5,0,20425,20268,-157,20334,20334,0,20364,30
0035000002HYstkAAD,0,03APR15:20:07:00,Blue,03MAY15:00:00:00,03MAY15:00:00:00,,03JUN15:00:00:00,05APR15:00:00:00,,03JUN15:00:00:00,20AUG15:00:00:00,0,0,0,,,0,1,O-3,0,20242,20320,78,20211,20211,0,20242,31
0035000002HYswFAAT,0,03APR15:20:09:00,Blue,03SEP15:00:00:00,03SEP15:00:00:00,,03OCT15:00:00:00,20MAR15:00:00:00,,03OCT15:00:00:00,09FEB15:00:00:00,0,0,0,,,0,1,E-4,0,20364,20128,-236,20334,20334,0,20364,30
0035000002HYyiqAAD,0,03MAY15:07:37:00,Blue,25MAR15:00:00:00,03NOV15:00:00:00,,24MAR15:00:00:00,10SEP15:00:00:00,,24MAR15:00:00:00,10SEP15:00:00:00,0,0,0,,,0,0,E-5,0,20171,20341,170,20172,20395,-223,20171,-1
0035000002HZ2Z1AAL,0,03MAY15:17:14:00,Blue,03NOV15:00:00:00,03NOV15:00:00:00,,13MAR15:00:00:00,23MAR15:00:00:00,,13MAR15:00:00:00,06MAY15:00:00:00,0,0,0,,,0,0,E-5,0,20160,20214,54,20395,20395,0,20160,-235
0035000002HZ4RoAAL,0,03MAY15:19:04:00,Blue,03DEC15:00:00:00,03NOV15:00:00:00,,19MAR15:00:00:00,06JAN15:00:00:00,,19MAR15:00:00:00,06MAY15:00:00:00,0,0,0,,,0,0,O-1,0,20166,20214,48,20425,20395,30,20166,-259
0035000002HZ7MeAAL,0,03MAY15:22:16:00,Blue,03OCT15:00:00:00,03SEP15:00:00:00,,03DEC15:00:00:00,23MAR15:00:00:00,,03DEC15:00:00:00,27MAR15:00:00:00,0,0,0,,,0,1,O-1,0,20425,20174,-251,20364,20334,30,20425,61
0035000002HZ9gWAAT,0,03JUN15:06:32:00,Blue,03OCT15:00:00:00,03SEP15:00:00:00,03OCT15:00:00:00,18MAR15:00:00:00,15SEP15:00:00:00,09OCT15:00:00:00,18MAR15:00:00:00,15SEP15:00:00:00,0,0,0,,,0,0,O-3,0,20165,20346,181,20364,20334,30,20165,-199
0035000002HZABvAAP,0,03JUN15:12:00:00,Blue,03OCT15:00:00:00,03SEP15:00:00:00,,16MAR15:00:00:00,24JUN15:00:00:00,,16MAR15:00:00:00,24JUN15:00:00:00,0,0,0,,,0,1,O-4,0,20163,20263,100,20364,20334,30,20163,-201
0035000002HZAQnAAP,0,03JUN15:13:20:00,Blue,03SEP15:00:00:00,03SEP15:00:00:00,,03OCT15:00:00:00,23MAR15:00:00:00,,03OCT15:00:00:00,27APR15:00:00:00,0,0,0,,,0,1,E-4,0,20364,20205,-159,20334,20334,0,20364,30
0035000002HZAjCAAX,0,03JUN15:14:07:00,Blue,03OCT15:00:00:00,03SEP15:00:00:00,,04SEP15:00:00:00,05NOV15:00:00:00,,04SEP15:00:00:00,27MAY15:00:00:00,0,0,0,,,0,1,E-4,0,20335,20235,-100,20364,20334,30,20335,-29
0035000002HZBkVAAX,0,03JUN15:15:25:00,Blue,03SEP15:00:00:00,03SEP15:00:00:00,,03NOV15:00:00:00,06SEP15:00:00:00,,03NOV15:00:00:00,06SEP15:00:00:00,0,0,0,,,0,1,E-6,0,20395,20337,-58,20334,20334,0,20395,61
0035000002HZE86AAH,0,03JUN15:17:52:00,Blue,03SEP15:00:00:00,03SEP15:00:00:00,,16MAR15:00:00:00,23JUL15:00:00:00,,16MAR15:00:00:00,23JUL15:00:00:00,0,0,0,,,0,1,E-4,0,20163,20292,129,20334,20334,0,20163,-171
0035000002HZEJEAA5,0,03JUN15:18:04:00,Blue,03OCT15:00:00:00,03SEP15:00:00:00,03OCT15:00:00:00,16MAR15:00:00:00,09JAN15:00:00:00,,05JUL15:00:00:00,09JAN15:00:00:00,0,0,0,,,0,0,E-6,0,20274,20097,-177,20364,20334,30,20163,-201
0035000002HZEzGAAX,0,03JUN15:18:49:00,Blue,03OCT15:00:00:00,03SEP15:00:00:00,,13MAR15:00:00:00,06MAR15:00:00:00,,13MAR15:00:00:00,06MAR15:00:00:00,0,0,0,,,0,0,E-3,0,20160,20153,-7,20364,20334,30,20160,-204
0035000002HZFl5AAH,0,03JUN15:19:45:00,Blue,03SEP15:00:00:00,03SEP15:00:00:00,,,10JUL15:00:00:00,,30MAR15:00:00:00,11APR15:00:00:00,0,0,0,,,0,0,E-5,0,20177,20189,12,20334,20334,0,,
0035000002HZHAwAAP,0,03JUN15:21:14:00,Blue,03SEP15:00:00:00,03SEP15:00:00:00,,03OCT15:00:00:00,18JUN15:00:00:00,,03OCT15:00:00:00,18JUN15:00:00:00,0,0,0,,,0,1,E-8,0,20364,20257,-107,20334,20334,0,20364,30
0035000002HZHOeAAP,0,03JUN15:21:26:00,Blue,03DEC15:00:00:00,03SEP15:00:00:00,,03OCT15:00:00:00,05DEC15:00:00:00,,17MAR15:00:00:00,05DEC15:00:00:00,0,0,0,,,0,0,E-6,0,20164,20427,263,20425,20334,91,20364,-61
0035000002HZre7AAD,0,03JUL15:16:10:00,Blue,16MAR15:00:00:00,03SEP15:00:00:00,,19MAR15:00:00:00,29JUN15:00:00:00,,19MAR15:00:00:00,16JUL15:00:00:00,0,0,0,,,0,0,E-5,0,20166,20285,119,20163,20334,-171,20166,3
0035000002HZs89AAD,0,03JUL15:17:53:00,Blue,03SEP15:00:00:00,03SEP15:00:00:00,,03SEP15:00:00:00,20APR15:00:00:00,,03OCT15:00:00:00,29APR15:00:00:00,0,0,0,,,0,1,E-4,0,20364,20207,-157,20334,20334,0,20334,0
0035000002HZtNVAA1,0,03AUG15:00:39:00,Blue,03SEP15:00:00:00,03SEP15:00:00:00,,16MAR15:00:00:00,06AUG15:00:00:00,,16MAR15:00:00:00,22OCT15:00:00:00,0,0,0,,,0,0,E-5,0,20163,20383,220,20334,20334,0,20163,-171
0035000002HZtolAAD,0,03AUG15:14:59:00,Blue,03DEC15:00:00:00,03SEP15:00:00:00,,19MAR15:00:00:00,13AUG15:00:00:00,,19MAR15:00:00:00,13AUG15:00:00:00,0,0,0,,,0,0,E-5,0,20166,20313,147,20425,20334,91,20166,-259
